average_speed,datetime,name,hourly_volume,volume
0.0,2025-11-24 00:00:00,e_n_0,0,0
4.0,2025-11-24 00:00:00,e_n_1,1,0
45.0,2025-11-24 00:00:00,w_s_0,2,0
18.0,2025-11-24 00:00:00,n_s_01_0,17,1
6.0,2025-11-24 00:00:00,n_s_01_1,61,5
42.0,2025-11-25 23:55:00,e_w_01_0,14,1
38.0,2025-11-25 23:55:00,e_w_01_1,13,1
60.0,2025-11-25 23:55:00,e_w_01_2,2,0
22.0,2025-11-25 23:55:00,w_e_01_0,17,1
35.0,2025-11-25 23:55:00,w_e_01_1,22,2
60.0,2025-11-25 23:55:00,w_e_01_2,6,0
0.0,2025-11-25 23:55:00,e_n_0,0,0
1.0,2025-11-25 23:55:00,e_n_1,2,0
33.0,2025-11-25 23:55:00,w_s_0,7,1
20.0,2025-11-25 23:55:00,n_s_01_0,12,1
1.0,2025-11-25 23:55:00,n_s_01_1,16,1
41.0,2025-11-25 23:50:00,e_w_01_0,18,2
21.0,2025-11-25 23:50:00,e_w_01_1,18,2
45.0,2025-11-25 23:50:00,e_w_01_2,3,0
30.0,2025-11-25 23:50:00,w_e_01_0,11,1
30.0,2025-11-25 23:50:00,w_e_01_1,12,1
63.0,2025-11-25 23:50:00,w_e_01_2,7,1
0.0,2025-11-25 23:50:00,e_n_0,0,0
1.0,2025-11-25 23:50:00,e_n_1,2,0
23.0,2025-11-25 23:50:00,w_s_0,1,0
23.0,2025-11-25 23:50:00,n_s_01_0,9,1
7.0,2025-11-25 23:50:00,n_s_01_1,64,5
31.0,2025-11-25 23:45:00,e_w_01_0,16,1
36.0,2025-11-25 23:45:00,e_w_01_1,19,2
45.0,2025-11-25 23:45:00,e_w_01_2,3,0
27.0,2025-11-25 23:45:00,w_e_01_0,19,2
38.0,2025-11-25 23:45:00,w_e_01_1,23,2
48.0,2025-11-25 23:45:00,w_e_01_2,9,1
0.0,2025-11-25 23:45:00,e_n_0,0,0
2.0,2025-11-25 23:45:00,e_n_1,2,0
56.0,2025-11-25 23:45:00,w_s_0,5,0
23.0,2025-11-25 23:45:00,n_s_01_0,14,1
9.0,2025-11-25 23:45:00,n_s_01_1,83,7
35.0,2025-11-25 23:40:00,e_w_01_0,28,2
21.0,2025-11-25 23:40:00,e_w_01_1,32,3
60.0,2025-11-25 23:40:00,e_w_01_2,2,0
15.0,2025-11-25 23:40:00,w_e_01_0,19,2
28.0,2025-11-25 23:40:00,w_e_01_1,22,2
32.0,2025-11-25 23:40:00,w_e_01_2,13,1
0.0,2025-11-25 23:40:00,e_n_0,0,0
,2025-11-25 23:40:00,e_n_1,0,0
36.0,2025-11-25 23:40:00,w_s_0,2,0
25.0,2025-11-25 23:40:00,n_s_01_0,9,1
7.0,2025-11-25 23:40:00,n_s_01_1,65,5
31.0,2025-11-25 23:35:00,e_w_01_0,26,2
36.0,2025-11-25 23:35:00,e_w_01_1,21,2
47.0,2025-11-25 23:35:00,e_w_01_2,10,1
14.0,2025-11-25 23:35:00,w_e_01_0,19,2
27.0,2025-11-25 23:35:00,w_e_01_1,19,2
36.0,2025-11-25 23:35:00,w_e_01_2,15,1
0.0,2025-11-25 23:35:00,e_n_0,0,0
0.0,2025-11-25 23:35:00,e_n_1,1,0
33.0,2025-11-25 23:35:00,w_s_0,4,0
25.0,2025-11-25 23:35:00,n_s_01_0,19,2
4.0,2025-11-25 23:35:00,n_s_01_1,42,4
44.0,2025-11-25 23:30:00,e_w_01_0,25,2
34.0,2025-11-25 23:30:00,e_w_01_1,16,1
90.0,2025-11-25 23:30:00,e_w_01_2,5,0
19.0,2025-11-25 23:30:00,w_e_01_0,21,2
20.0,2025-11-25 23:30:00,w_e_01_1,18,2
30.0,2025-11-25 23:30:00,w_e_01_2,11,1
0.0,2025-11-25 23:30:00,e_n_0,0,0
1.0,2025-11-25 23:30:00,e_n_1,5,0
23.0,2025-11-25 23:30:00,w_s_0,4,0
24.0,2025-11-25 23:30:00,n_s_01_0,14,1
23.0,2025-11-25 23:30:00,n_s_01_1,118,10
23.0,2025-11-25 23:25:00,n_s_01_0,10,1
14.0,2025-11-25 23:25:00,n_s_01_1,111,9
38.0,2025-11-25 23:25:00,e_w_01_0,18,2
38.0,2025-11-25 23:25:00,e_w_01_1,23,2
180.0,2025-11-25 23:25:00,e_w_01_2,2,0
12.0,2025-11-25 23:25:00,w_e_01_0,17,1
26.0,2025-11-25 23:25:00,w_e_01_1,23,2
39.0,2025-11-25 23:25:00,w_e_01_2,12,1
0.0,2025-11-25 23:25:00,e_n_0,0,0
1.0,2025-11-25 23:25:00,e_n_1,2,0
18.0,2025-11-25 23:25:00,w_s_0,6,0
24.0,2025-11-25 23:20:00,n_s_01_1,134,11
42.0,2025-11-25 23:20:00,e_w_01_0,16,1
48.0,2025-11-25 23:20:00,e_w_01_1,15,1
68.0,2025-11-25 23:20:00,e_w_01_2,6,0
7.0,2025-11-25 23:20:00,w_e_01_0,17,1
12.0,2025-11-25 23:20:00,w_e_01_1,22,2
42.0,2025-11-25 23:20:00,w_e_01_2,15,1
0.0,2025-11-25 23:20:00,e_n_0,0,0
8.0,2025-11-25 23:20:00,e_n_1,1,0
36.0,2025-11-25 23:20:00,w_s_0,2,0
26.0,2025-11-25 23:20:00,n_s_01_0,19,2
42.0,2025-11-25 23:15:00,e_w_01_0,15,1
26.0,2025-11-25 23:15:00,e_w_01_1,19,2
45.0,2025-11-25 23:15:00,e_w_01_2,5,0
21.0,2025-11-25 23:15:00,w_e_01_0,17,1
25.0,2025-11-25 23:15:00,w_e_01_1,21,2
35.0,2025-11-25 23:15:00,w_e_01_2,7,1
0.0,2025-11-25 23:15:00,e_n_0,0,0
0.0,2025-11-25 23:15:00,e_n_1,2,0
35.0,2025-11-25 23:15:00,w_s_0,7,1
22.0,2025-11-25 23:15:00,n_s_01_0,21,2
30.0,2025-11-25 23:15:00,n_s_01_1,132,11
39.0,2025-11-25 23:10:00,e_w_01_0,19,2
42.0,2025-11-25 23:10:00,e_w_01_1,26,2
108.0,2025-11-25 23:10:00,e_w_01_2,6,0
9.0,2025-11-25 23:10:00,w_e_01_0,27,2
19.0,2025-11-25 23:10:00,w_e_01_1,23,2
31.0,2025-11-25 23:10:00,w_e_01_2,12,1
0.0,2025-11-25 23:10:00,e_n_0,0,0
1.0,2025-11-25 23:10:00,e_n_1,1,0
45.0,2025-11-25 23:10:00,w_s_0,2,0
15.0,2025-11-25 23:10:00,n_s_01_0,19,2
24.0,2025-11-25 23:10:00,n_s_01_1,103,9
43.0,2025-11-25 23:05:00,e_w_01_0,12,1
44.0,2025-11-25 23:05:00,e_w_01_1,16,1
56.0,2025-11-25 23:05:00,e_w_01_2,5,0
18.0,2025-11-25 23:05:00,w_e_01_0,16,1
27.0,2025-11-25 23:05:00,w_e_01_1,26,2
49.0,2025-11-25 23:05:00,w_e_01_2,20,2
0.0,2025-11-25 23:05:00,e_n_0,0,0
0.0,2025-11-25 23:05:00,e_n_1,2,0
28.0,2025-11-25 23:05:00,w_s_0,4,0
26.0,2025-11-25 23:05:00,n_s_01_0,15,1
25.0,2025-11-25 23:05:00,n_s_01_1,138,12
37.0,2025-11-25 23:00:00,e_w_01_0,24,2
32.0,2025-11-25 23:00:00,e_w_01_1,22,2
42.0,2025-11-25 23:00:00,e_w_01_2,6,0
14.0,2025-11-25 23:00:00,w_e_01_0,15,1
27.0,2025-11-25 23:00:00,w_e_01_1,18,2
29.0,2025-11-25 23:00:00,w_e_01_2,15,1
0.0,2025-11-25 23:00:00,e_n_0,0,0
0.0,2025-11-25 23:00:00,e_n_1,3,0
,2025-11-25 23:00:00,w_s_0,0,0
26.0,2025-11-25 23:00:00,n_s_01_0,12,1
19.0,2025-11-25 23:00:00,n_s_01_1,124,10
36.0,2025-11-25 22:55:00,e_w_01_0,20,2
42.0,2025-11-25 22:55:00,e_w_01_1,29,2
18.0,2025-11-25 22:55:00,e_w_01_2,2,0
6.0,2025-11-25 22:55:00,w_e_01_0,21,2
16.0,2025-11-25 22:55:00,w_e_01_1,18,2
30.0,2025-11-25 22:55:00,w_e_01_2,16,1
0.0,2025-11-25 22:55:00,e_n_0,0,0
1.0,2025-11-25 22:55:00,e_n_1,3,0
8.0,2025-11-25 22:55:00,w_s_0,1,0
23.0,2025-11-25 22:55:00,n_s_01_0,20,2
18.0,2025-11-25 22:55:00,n_s_01_1,112,9
29.0,2025-11-25 22:50:00,e_w_01_0,14,1
39.0,2025-11-25 22:50:00,e_w_01_1,28,2
30.0,2025-11-25 22:50:00,e_w_01_2,3,0
9.0,2025-11-25 22:50:00,w_e_01_0,23,2
25.0,2025-11-25 22:50:00,w_e_01_1,26,2
31.0,2025-11-25 22:50:00,w_e_01_2,15,1
0.0,2025-11-25 22:50:00,e_n_0,0,0
1.0,2025-11-25 22:50:00,e_n_1,4,0
180.0,2025-11-25 22:50:00,w_s_0,2,0
14.0,2025-11-25 22:50:00,n_s_01_0,20,2
23.0,2025-11-25 22:50:00,n_s_01_1,119,10
49.0,2025-11-25 22:45:00,e_w_01_0,20,2
39.0,2025-11-25 22:45:00,e_w_01_1,20,2
53.0,2025-11-25 22:45:00,e_w_01_2,10,1
10.0,2025-11-25 22:45:00,w_e_01_0,20,2
27.0,2025-11-25 22:45:00,w_e_01_1,20,2
36.0,2025-11-25 22:45:00,w_e_01_2,17,1
0.0,2025-11-25 22:45:00,e_n_0,0,0
0.0,2025-11-25 22:45:00,e_n_1,1,0
45.0,2025-11-25 22:45:00,w_s_0,4,0
16.0,2025-11-25 22:45:00,n_s_01_0,17,1
20.0,2025-11-25 22:45:00,n_s_01_1,106,9
35.0,2025-11-25 22:40:00,e_w_01_0,20,2
37.0,2025-11-25 22:40:00,e_w_01_1,25,2
90.0,2025-11-25 22:40:00,e_w_01_2,5,0
12.0,2025-11-25 22:40:00,w_e_01_0,27,2
21.0,2025-11-25 22:40:00,w_e_01_1,29,2
28.0,2025-11-25 22:40:00,w_e_01_2,11,1
0.0,2025-11-25 22:40:00,e_n_0,0,0
0.0,2025-11-25 22:40:00,e_n_1,2,0
39.0,2025-11-25 22:40:00,w_s_0,3,0
11.0,2025-11-25 22:40:00,n_s_01_0,20,2
22.0,2025-11-25 22:40:00,n_s_01_1,127,11
24.0,2025-11-25 22:35:00,n_s_01_0,33,3
15.0,2025-11-25 22:35:00,n_s_01_1,108,9
40.0,2025-11-25 22:35:00,e_w_01_0,22,2
30.0,2025-11-25 22:35:00,e_w_01_1,21,2
45.0,2025-11-25 22:35:00,e_w_01_2,3,0
7.0,2025-11-25 22:35:00,w_e_01_0,24,2
22.0,2025-11-25 22:35:00,w_e_01_1,28,2
26.0,2025-11-25 22:35:00,w_e_01_2,10,1
0.0,2025-11-25 22:35:00,e_n_0,0,0
1.0,2025-11-25 22:35:00,e_n_1,3,0
45.0,2025-11-25 22:35:00,w_s_0,1,0
24.0,2025-11-25 22:30:00,n_s_01_0,22,2
21.0,2025-11-25 22:30:00,n_s_01_1,100,8
37.0,2025-11-25 22:30:00,e_w_01_0,29,2
32.0,2025-11-25 22:30:00,e_w_01_1,27,2
52.0,2025-11-25 22:30:00,e_w_01_2,15,1
17.0,2025-11-25 22:30:00,w_e_01_0,30,2
25.0,2025-11-25 22:30:00,w_e_01_1,34,3
23.0,2025-11-25 22:30:00,w_e_01_2,20,2
0.0,2025-11-25 22:30:00,e_n_0,0,0
1.0,2025-11-25 22:30:00,e_n_1,4,0
24.0,2025-11-25 22:30:00,w_s_0,5,0
37.0,2025-11-25 22:25:00,e_w_01_0,22,2
16.0,2025-11-25 22:25:00,e_w_01_1,27,2
25.0,2025-11-25 22:25:00,e_w_01_2,3,0
10.0,2025-11-25 22:25:00,w_e_01_0,27,2
24.0,2025-11-25 22:25:00,w_e_01_1,35,3
37.0,2025-11-25 22:25:00,w_e_01_2,18,2
0.0,2025-11-25 22:25:00,e_n_0,0,0
1.0,2025-11-25 22:25:00,e_n_1,3,0
15.0,2025-11-25 22:25:00,w_s_0,1,0
19.0,2025-11-25 22:25:00,n_s_01_0,22,2
16.0,2025-11-25 22:25:00,n_s_01_1,107,9
39.0,2025-11-25 22:20:00,e_w_01_0,29,2
36.0,2025-11-25 22:20:00,e_w_01_1,30,2
60.0,2025-11-25 22:20:00,e_w_01_2,2,0
20.0,2025-11-25 22:20:00,w_e_01_0,28,2
21.0,2025-11-25 22:20:00,w_e_01_1,29,2
25.0,2025-11-25 22:20:00,w_e_01_2,18,2
0.0,2025-11-25 22:20:00,e_n_0,0,0
1.0,2025-11-25 22:20:00,e_n_1,2,0
13.0,2025-11-25 22:20:00,w_s_0,2,0
21.0,2025-11-25 22:20:00,n_s_01_0,30,2
15.0,2025-11-25 22:20:00,n_s_01_1,105,9
30.0,2025-11-25 22:15:00,e_w_01_0,30,2
37.0,2025-11-25 22:15:00,e_w_01_1,31,3
90.0,2025-11-25 22:15:00,e_w_01_2,7,1
16.0,2025-11-25 22:15:00,w_e_01_0,39,3
24.0,2025-11-25 22:15:00,w_e_01_1,40,3
32.0,2025-11-25 22:15:00,w_e_01_2,20,2
0.0,2025-11-25 22:15:00,e_n_0,0,0
1.0,2025-11-25 22:15:00,e_n_1,3,0
40.0,2025-11-25 22:15:00,w_s_0,8,1
17.0,2025-11-25 22:15:00,n_s_01_0,25,2
20.0,2025-11-25 22:15:00,n_s_01_1,117,10
15.0,2025-11-25 22:10:00,n_s_01_0,41,3
22.0,2025-11-25 22:10:00,n_s_01_1,135,11
37.0,2025-11-25 22:10:00,e_w_01_0,28,2
41.0,2025-11-25 22:10:00,e_w_01_1,31,3
54.0,2025-11-25 22:10:00,e_w_01_2,6,0
12.0,2025-11-25 22:10:00,w_e_01_0,38,3
22.0,2025-11-25 22:10:00,w_e_01_1,36,3
41.0,2025-11-25 22:10:00,w_e_01_2,28,2
0.0,2025-11-25 22:10:00,e_n_0,0,0
0.0,2025-11-25 22:10:00,e_n_1,3,0
113.0,2025-11-25 22:10:00,w_s_0,5,0
16.0,2025-11-25 22:05:00,n_s_01_0,32,3
22.0,2025-11-25 22:05:00,n_s_01_1,115,10
38.0,2025-11-25 22:05:00,e_w_01_0,20,2
38.0,2025-11-25 22:05:00,e_w_01_1,23,2
35.0,2025-11-25 22:05:00,e_w_01_2,9,1
14.0,2025-11-25 22:05:00,w_e_01_0,28,2
26.0,2025-11-25 22:05:00,w_e_01_1,40,3
35.0,2025-11-25 22:05:00,w_e_01_2,20,2
0.0,2025-11-25 22:05:00,e_n_0,0,0
1.0,2025-11-25 22:05:00,e_n_1,3,0
30.0,2025-11-25 22:05:00,w_s_0,2,0
39.0,2025-11-25 22:00:00,e_w_01_0,25,2
34.0,2025-11-25 22:00:00,e_w_01_1,35,3
41.0,2025-11-25 22:00:00,e_w_01_2,10,1
18.0,2025-11-25 22:00:00,w_e_01_0,32,3
23.0,2025-11-25 22:00:00,w_e_01_1,33,3
42.0,2025-11-25 22:00:00,w_e_01_2,20,2
0.0,2025-11-25 22:00:00,e_n_0,0,0
0.0,2025-11-25 22:00:00,e_n_1,1,0
22.0,2025-11-25 22:00:00,w_s_0,8,1
17.0,2025-11-25 22:00:00,n_s_01_0,29,2
24.0,2025-11-25 22:00:00,n_s_01_1,134,11
39.0,2025-11-25 21:55:00,e_w_01_0,22,2
39.0,2025-11-25 21:55:00,e_w_01_1,25,2
33.0,2025-11-25 21:55:00,e_w_01_2,4,0
9.0,2025-11-25 21:55:00,w_e_01_0,22,2
23.0,2025-11-25 21:55:00,w_e_01_1,32,3
39.0,2025-11-25 21:55:00,w_e_01_2,22,2
0.0,2025-11-25 21:55:00,e_n_0,0,0
1.0,2025-11-25 21:55:00,e_n_1,2,0
27.0,2025-11-25 21:55:00,w_s_0,9,1
24.0,2025-11-25 21:55:00,n_s_01_0,17,1
22.0,2025-11-25 21:55:00,n_s_01_1,130,11
14.0,2025-11-25 21:50:00,n_s_01_0,39,3
21.0,2025-11-25 21:50:00,n_s_01_1,121,10
35.0,2025-11-25 21:50:00,e_w_01_0,26,2
28.0,2025-11-25 21:50:00,e_w_01_1,33,3
47.0,2025-11-25 21:50:00,e_w_01_2,12,1
13.0,2025-11-25 21:50:00,w_e_01_0,32,3
26.0,2025-11-25 21:50:00,w_e_01_1,38,3
32.0,2025-11-25 21:50:00,w_e_01_2,18,2
0.0,2025-11-25 21:50:00,e_n_0,0,0
1.0,2025-11-25 21:50:00,e_n_1,3,0
26.0,2025-11-25 21:50:00,w_s_0,7,1
43.0,2025-11-25 21:45:00,e_w_01_0,31,3
39.0,2025-11-25 21:45:00,e_w_01_1,34,3
90.0,2025-11-25 21:45:00,e_w_01_2,3,0
11.0,2025-11-25 21:45:00,w_e_01_0,43,4
22.0,2025-11-25 21:45:00,w_e_01_1,41,3
27.0,2025-11-25 21:45:00,w_e_01_2,18,2
0.0,2025-11-25 21:45:00,e_n_0,0,0
0.0,2025-11-25 21:45:00,e_n_1,3,0
19.0,2025-11-25 21:45:00,w_s_0,9,1
12.0,2025-11-25 21:45:00,n_s_01_0,28,2
21.0,2025-11-25 21:45:00,n_s_01_1,133,11
31.0,2025-11-25 21:40:00,e_w_01_0,30,2
36.0,2025-11-25 21:40:00,e_w_01_1,25,2
57.0,2025-11-25 21:40:00,e_w_01_2,12,1
14.0,2025-11-25 21:40:00,w_e_01_0,27,2
17.0,2025-11-25 21:40:00,w_e_01_1,29,2
28.0,2025-11-25 21:40:00,w_e_01_2,20,2
0.0,2025-11-25 21:40:00,e_n_0,0,0
1.0,2025-11-25 21:40:00,e_n_1,2,0
37.0,2025-11-25 21:40:00,w_s_0,13,1
19.0,2025-11-25 21:40:00,n_s_01_0,33,3
21.0,2025-11-25 21:40:00,n_s_01_1,138,12
19.0,2025-11-25 21:35:00,n_s_01_0,33,3
19.0,2025-11-25 21:35:00,n_s_01_1,102,8
34.0,2025-11-25 21:35:00,e_w_01_0,31,3
30.0,2025-11-25 21:35:00,e_w_01_1,33,3
22.0,2025-11-25 21:35:00,e_w_01_2,6,0
18.0,2025-11-25 21:35:00,w_e_01_0,41,3
24.0,2025-11-25 21:35:00,w_e_01_1,37,3
34.0,2025-11-25 21:35:00,w_e_01_2,28,2
0.0,2025-11-25 21:35:00,e_n_0,0,0
1.0,2025-11-25 21:35:00,e_n_1,6,0
27.0,2025-11-25 21:35:00,w_s_0,11,1
35.0,2025-11-25 21:30:00,e_w_01_0,31,3
37.0,2025-11-25 21:30:00,e_w_01_1,37,3
35.0,2025-11-25 21:30:00,e_w_01_2,7,1
11.0,2025-11-25 21:30:00,w_e_01_0,33,3
24.0,2025-11-25 21:30:00,w_e_01_1,35,3
23.0,2025-11-25 21:30:00,w_e_01_2,23,2
0.0,2025-11-25 21:30:00,e_n_0,0,0
1.0,2025-11-25 21:30:00,e_n_1,3,0
29.0,2025-11-25 21:30:00,w_s_0,12,1
20.0,2025-11-25 21:30:00,n_s_01_0,29,2
19.0,2025-11-25 21:30:00,n_s_01_1,116,10
34.0,2025-11-25 21:25:00,e_w_01_0,31,3
33.0,2025-11-25 21:25:00,e_w_01_1,30,2
25.0,2025-11-25 21:25:00,e_w_01_2,10,1
19.0,2025-11-25 21:25:00,w_e_01_0,36,3
25.0,2025-11-25 21:25:00,w_e_01_1,38,3
41.0,2025-11-25 21:25:00,w_e_01_2,22,2
0.0,2025-11-25 21:25:00,e_n_0,0,0
0.0,2025-11-25 21:25:00,e_n_1,4,0
20.0,2025-11-25 21:25:00,w_s_0,7,1
20.0,2025-11-25 21:25:00,n_s_01_0,36,3
23.0,2025-11-25 21:25:00,n_s_01_1,138,12
11.0,2025-11-25 21:20:00,n_s_01_0,34,3
22.0,2025-11-25 21:20:00,n_s_01_1,117,10
37.0,2025-11-25 21:20:00,e_w_01_0,29,2
40.0,2025-11-25 21:20:00,e_w_01_1,26,2
42.0,2025-11-25 21:20:00,e_w_01_2,6,0
11.0,2025-11-25 21:20:00,w_e_01_0,36,3
15.0,2025-11-25 21:20:00,w_e_01_1,40,3
26.0,2025-11-25 21:20:00,w_e_01_2,27,2
0.0,2025-11-25 21:20:00,e_n_0,0,0
0.0,2025-11-25 21:20:00,e_n_1,2,0
30.0,2025-11-25 21:20:00,w_s_0,9,1
32.0,2025-11-25 21:15:00,e_w_01_0,35,3
28.0,2025-11-25 21:15:00,e_w_01_1,41,3
52.0,2025-11-25 21:15:00,e_w_01_2,11,1
8.0,2025-11-25 21:15:00,w_e_01_0,42,4
14.0,2025-11-25 21:15:00,w_e_01_1,46,4
31.0,2025-11-25 21:15:00,w_e_01_2,24,2
0.0,2025-11-25 21:15:00,e_n_0,0,0
0.0,2025-11-25 21:15:00,e_n_1,2,0
17.0,2025-11-25 21:15:00,w_s_0,7,1
16.0,2025-11-25 21:15:00,n_s_01_0,28,2
17.0,2025-11-25 21:15:00,n_s_01_1,120,10
26.0,2025-11-25 21:10:00,n_s_01_0,21,2
22.0,2025-11-25 21:10:00,n_s_01_1,131,11
36.0,2025-11-25 21:10:00,e_w_01_0,25,2
31.0,2025-11-25 21:10:00,e_w_01_1,26,2
39.0,2025-11-25 21:10:00,e_w_01_2,14,1
14.0,2025-11-25 21:10:00,w_e_01_0,33,3
23.0,2025-11-25 21:10:00,w_e_01_1,44,4
21.0,2025-11-25 21:10:00,w_e_01_2,27,2
0.0,2025-11-25 21:10:00,e_n_0,0,0
1.0,2025-11-25 21:10:00,e_n_1,2,0
21.0,2025-11-25 21:10:00,w_s_0,5,0
33.0,2025-11-25 21:05:00,e_w_01_0,31,3
35.0,2025-11-25 21:05:00,e_w_01_1,32,3
26.0,2025-11-25 21:05:00,e_w_01_2,10,1
21.0,2025-11-25 21:05:00,w_e_01_0,42,4
17.0,2025-11-25 21:05:00,w_e_01_1,34,3
33.0,2025-11-25 21:05:00,w_e_01_2,19,2
0.0,2025-11-25 21:05:00,e_n_0,0,0
1.0,2025-11-25 21:05:00,e_n_1,4,0
17.0,2025-11-25 21:05:00,w_s_0,9,1
19.0,2025-11-25 21:05:00,n_s_01_0,42,4
24.0,2025-11-25 21:05:00,n_s_01_1,114,10
37.0,2025-11-25 21:00:00,e_w_01_0,31,3
35.0,2025-11-25 21:00:00,e_w_01_1,37,3
60.0,2025-11-25 21:00:00,e_w_01_2,4,0
10.0,2025-11-25 21:00:00,w_e_01_0,39,3
26.0,2025-11-25 21:00:00,w_e_01_1,36,3
31.0,2025-11-25 21:00:00,w_e_01_2,17,1
0.0,2025-11-25 21:00:00,e_n_0,0,0
0.0,2025-11-25 21:00:00,e_n_1,3,0
33.0,2025-11-25 21:00:00,w_s_0,8,1
15.0,2025-11-25 21:00:00,n_s_01_0,36,3
17.0,2025-11-25 21:00:00,n_s_01_1,113,9
15.0,2025-11-25 20:55:00,n_s_01_0,31,3
19.0,2025-11-25 20:55:00,n_s_01_1,116,10
38.0,2025-11-25 20:55:00,e_w_01_0,24,2
29.0,2025-11-25 20:55:00,e_w_01_1,32,3
29.0,2025-11-25 20:55:00,e_w_01_2,14,1
12.0,2025-11-25 20:55:00,w_e_01_0,35,3
26.0,2025-11-25 20:55:00,w_e_01_1,49,4
23.0,2025-11-25 20:55:00,w_e_01_2,26,2
0.0,2025-11-25 20:55:00,e_n_0,0,0
0.0,2025-11-25 20:55:00,e_n_1,2,0
20.0,2025-11-25 20:55:00,w_s_0,9,1
34.0,2025-11-25 20:50:00,e_w_01_0,33,3
39.0,2025-11-25 20:50:00,e_w_01_1,42,4
34.0,2025-11-25 20:50:00,e_w_01_2,6,0
17.0,2025-11-25 20:50:00,w_e_01_0,54,4
17.0,2025-11-25 20:50:00,w_e_01_1,51,4
28.0,2025-11-25 20:50:00,w_e_01_2,28,2
0.0,2025-11-25 20:50:00,e_n_0,0,0
1.0,2025-11-25 20:50:00,e_n_1,4,0
27.0,2025-11-25 20:50:00,w_s_0,3,0
15.0,2025-11-25 20:50:00,n_s_01_0,37,3
17.0,2025-11-25 20:50:00,n_s_01_1,87,7
37.0,2025-11-25 20:45:00,e_w_01_0,34,3
34.0,2025-11-25 20:45:00,e_w_01_1,33,3
30.0,2025-11-25 20:45:00,e_w_01_2,14,1
16.0,2025-11-25 20:45:00,w_e_01_0,45,4
23.0,2025-11-25 20:45:00,w_e_01_1,45,4
28.0,2025-11-25 20:45:00,w_e_01_2,22,2
0.0,2025-11-25 20:45:00,e_n_0,0,0
0.0,2025-11-25 20:45:00,e_n_1,1,0
32.0,2025-11-25 20:45:00,w_s_0,6,0
10.0,2025-11-25 20:45:00,n_s_01_0,24,2
24.0,2025-11-25 20:45:00,n_s_01_1,128,11
36.0,2025-11-25 20:40:00,e_w_01_0,30,2
35.0,2025-11-25 20:40:00,e_w_01_1,38,3
42.0,2025-11-25 20:40:00,e_w_01_2,7,1
16.0,2025-11-25 20:40:00,w_e_01_0,42,4
25.0,2025-11-25 20:40:00,w_e_01_1,46,4
33.0,2025-11-25 20:40:00,w_e_01_2,30,2
0.0,2025-11-25 20:40:00,e_n_0,0,0
1.0,2025-11-25 20:40:00,e_n_1,2,0
33.0,2025-11-25 20:40:00,w_s_0,17,1
13.0,2025-11-25 20:40:00,n_s_01_0,52,4
23.0,2025-11-25 20:40:00,n_s_01_1,118,10
34.0,2025-11-25 20:35:00,e_w_01_0,39,3
31.0,2025-11-25 20:35:00,e_w_01_1,41,3
51.0,2025-11-25 20:35:00,e_w_01_2,9,1
21.0,2025-11-25 20:35:00,w_e_01_0,41,3
19.0,2025-11-25 20:35:00,w_e_01_1,44,4
30.0,2025-11-25 20:35:00,w_e_01_2,24,2
0.0,2025-11-25 20:35:00,e_n_0,0,0
1.0,2025-11-25 20:35:00,e_n_1,5,0
72.0,2025-11-25 20:35:00,w_s_0,4,0
14.0,2025-11-25 20:35:00,n_s_01_0,42,4
17.0,2025-11-25 20:35:00,n_s_01_1,91,8
20.0,2025-11-25 20:30:00,n_s_01_0,32,3
14.0,2025-11-25 20:30:00,n_s_01_1,85,7
34.0,2025-11-25 20:30:00,e_w_01_0,48,4
39.0,2025-11-25 20:30:00,e_w_01_1,57,5
43.0,2025-11-25 20:30:00,e_w_01_2,10,1
14.0,2025-11-25 20:30:00,w_e_01_0,49,4
25.0,2025-11-25 20:30:00,w_e_01_1,50,4
36.0,2025-11-25 20:30:00,w_e_01_2,21,2
0.0,2025-11-25 20:30:00,e_n_0,0,0
1.0,2025-11-25 20:30:00,e_n_1,3,0
22.0,2025-11-25 20:30:00,w_s_0,14,1
32.0,2025-11-25 20:25:00,e_w_01_0,35,3
27.0,2025-11-25 20:25:00,e_w_01_1,33,3
38.0,2025-11-25 20:25:00,e_w_01_2,10,1
18.0,2025-11-25 20:25:00,w_e_01_0,41,3
22.0,2025-11-25 20:25:00,w_e_01_1,45,4
25.0,2025-11-25 20:25:00,w_e_01_2,27,2
0.0,2025-11-25 20:25:00,e_n_0,0,0
1.0,2025-11-25 20:25:00,e_n_1,3,0
20.0,2025-11-25 20:25:00,w_s_0,11,1
12.0,2025-11-25 20:25:00,n_s_01_0,33,3
21.0,2025-11-25 20:25:00,n_s_01_1,112,9
34.0,2025-11-25 20:20:00,e_w_01_0,38,3
35.0,2025-11-25 20:20:00,e_w_01_1,46,4
43.0,2025-11-25 20:20:00,e_w_01_2,9,1
19.0,2025-11-25 20:20:00,w_e_01_0,49,4
26.0,2025-11-25 20:20:00,w_e_01_1,46,4
32.0,2025-11-25 20:20:00,w_e_01_2,35,3
0.0,2025-11-25 20:20:00,e_n_0,0,0
0.0,2025-11-25 20:20:00,e_n_1,2,0
23.0,2025-11-25 20:20:00,w_s_0,10,1
21.0,2025-11-25 20:20:00,n_s_01_0,48,4
20.0,2025-11-25 20:20:00,n_s_01_1,113,9
21.0,2025-11-25 20:15:00,n_s_01_0,36,3
18.0,2025-11-25 20:15:00,n_s_01_1,102,8
